trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Southbound_Standard_T60,20:40:20,20:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T60,20:40:51,20:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T60,20:41:15,20:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T60,20:43:00,20:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T61,20:45:00,20:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T61,20:47:01,20:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T61,20:47:58,20:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T61,20:49:19,20:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T61,20:51:00,20:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T61,20:51:39,20:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T61,20:54:03,20:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T61,20:55:00,20:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T61,20:55:20,20:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T61,20:55:51,20:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T61,20:56:15,20:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T61,20:58:00,20:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T62,21:00:00,21:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T62,21:02:01,21:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T62,21:02:58,21:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T62,21:04:19,21:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T62,21:06:00,21:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T62,21:06:39,21:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T62,21:09:03,21:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T62,21:10:00,21:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T62,21:10:20,21:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T62,21:10:51,21:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T62,21:11:15,21:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T62,21:13:00,21:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T63,21:15:00,21:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T63,21:17:01,21:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T63,21:17:58,21:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T63,21:19:19,21:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T63,21:21:00,21:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T63,21:21:39,21:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T63,21:24:03,21:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T63,21:25:00,21:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T63,21:25:20,21:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T63,21:25:51,21:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T63,21:26:15,21:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T63,21:28:00,21:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T64,21:30:00,21:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T64,21:32:01,21:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T64,21:32:58,21:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T64,21:34:19,21:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T64,21:36:00,21:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T64,21:36:39,21:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T64,21:39:03,21:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T64,21:40:00,21:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T64,21:40:20,21:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T64,21:40:51,21:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T64,21:41:15,21:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T64,21:43:00,21:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T65,21:45:00,21:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T65,21:47:01,21:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T65,21:47:58,21:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T65,21:49:19,21:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T65,21:51:00,21:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T65,21:51:39,21:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T65,21:54:03,21:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T65,21:55:00,21:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T65,21:55:20,21:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T65,21:55:51,21:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T65,21:56:15,21:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T65,21:58:00,21:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T66,22:00:00,22:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T66,22:02:01,22:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T66,22:02:58,22:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T66,22:04:19,22:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T66,22:06:00,22:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T66,22:06:39,22:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T66,22:09:03,22:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T66,22:10:00,22:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T66,22:10:20,22:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T66,22:10:51,22:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T66,22:11:15,22:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T66,22:13:00,22:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T67,22:15:00,22:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T67,22:17:01,22:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T67,22:17:58,22:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T67,22:19:19,22:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T67,22:21:00,22:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T67,22:21:39,22:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T67,22:24:03,22:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T67,22:25:00,22:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T67,22:25:20,22:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T67,22:25:51,22:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T67,22:26:15,22:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T67,22:28:00,22:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T68,22:30:00,22:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T68,22:32:01,22:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T68,22:32:58,22:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T68,22:34:19,22:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T68,22:36:00,22:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T68,22:36:39,22:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T68,22:39:03,22:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T68,22:40:00,22:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T68,22:40:20,22:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T68,22:40:51,22:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T68,22:41:15,22:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T68,22:43:00,22:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T69,22:45:00,22:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T69,22:47:01,22:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T69,22:47:58,22:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T69,22:49:19,22:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T69,22:51:00,22:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T69,22:51:39,22:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T69,22:54:03,22:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T69,22:55:00,22:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T69,22:55:20,22:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T69,22:55:51,22:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T69,22:56:15,22:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T69,22:58:00,22:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T70,23:00:00,23:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T70,23:02:01,23:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T70,23:02:58,23:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T70,23:04:19,23:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T70,23:06:00,23:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T70,23:06:39,23:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T70,23:09:03,23:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T70,23:10:00,23:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T70,23:10:20,23:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T70,23:10:51,23:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T70,23:11:15,23:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T70,23:13:00,23:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T71,23:15:00,23:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T71,23:17:01,23:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T71,23:17:58,23:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T71,23:19:19,23:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T71,23:21:00,23:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T71,23:21:39,23:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T71,23:24:03,23:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T71,23:25:00,23:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T71,23:25:20,23:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T71,23:25:51,23:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T71,23:26:15,23:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T71,23:28:00,23:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T72,23:30:00,23:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T72,23:32:01,23:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T72,23:32:58,23:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T72,23:34:19,23:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T72,23:36:00,23:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T72,23:36:39,23:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T72,23:39:03,23:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T72,23:40:00,23:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T72,23:40:20,23:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T72,23:40:51,23:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T72,23:41:15,23:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T72,23:43:00,23:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T73,23:45:00,23:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T73,23:47:01,23:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T73,23:47:58,23:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T73,23:49:19,23:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T73,23:51:00,23:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T73,23:51:39,23:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T73,23:54:03,23:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T73,23:55:00,23:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T73,23:55:20,23:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T73,23:55:51,23:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T73,23:56:15,23:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T73,23:58:00,23:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T74,00:00:00,00:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T74,08:04:35,08:04:35,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T74,11:56:48,11:56:48,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T74,17:21:56,17:21:56,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T74,24:06:00,24:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T74,24:06:39,24:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T74,24:09:03,24:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T74,24:10:00,24:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T74,24:10:20,24:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T74,24:10:51,24:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T74,24:11:15,24:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T74,24:13:00,24:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T75,24:15:00,24:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T75,24:17:01,24:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T75,24:17:58,24:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T75,24:19:19,24:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T75,24:21:00,24:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T75,24:21:39,24:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T75,24:24:03,24:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T75,24:25:00,24:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T75,24:25:20,24:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T75,24:25:51,24:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T75,24:26:15,24:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T75,24:28:00,24:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T76,24:30:00,24:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T76,24:32:01,24:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T76,24:32:58,24:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T76,24:34:19,24:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T76,24:36:00,24:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T76,24:36:39,24:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T76,24:39:03,24:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T76,24:40:00,24:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T76,24:40:20,24:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T76,24:40:51,24:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T76,24:41:15,24:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T76,24:43:00,24:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T77,24:45:00,24:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T77,24:47:01,24:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T77,24:47:58,24:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T77,24:49:19,24:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T77,24:51:00,24:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T77,24:51:39,24:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T77,24:54:03,24:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T77,24:55:00,24:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T77,24:55:20,24:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T77,24:55:51,24:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T77,24:56:15,24:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T77,24:58:00,24:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T78,25:00:00,25:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T78,25:02:01,25:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T78,25:02:58,25:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T78,25:04:19,25:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T78,25:06:00,25:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T78,25:06:39,25:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T78,25:09:03,25:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T78,25:10:00,25:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T78,25:10:20,25:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T78,25:10:51,25:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T78,25:11:15,25:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T78,25:13:00,25:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T79,25:15:00,25:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T79,25:17:01,25:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T79,25:17:58,25:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T79,25:19:19,25:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T79,25:21:00,25:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T79,25:21:39,25:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T79,25:24:03,25:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T79,25:25:00,25:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T79,25:25:20,25:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T79,25:25:51,25:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T79,25:26:15,25:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T79,25:28:00,25:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T80,25:30:00,25:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T80,25:32:01,25:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T80,25:32:58,25:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T80,25:34:19,25:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T80,25:36:00,25:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T80,25:36:39,25:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T80,25:39:03,25:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T80,25:40:00,25:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T80,25:40:20,25:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T80,25:40:51,25:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T80,25:41:15,25:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T80,25:43:00,25:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T81,25:45:00,25:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T81,25:47:01,25:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T81,25:47:58,25:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T81,25:49:19,25:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T81,25:51:00,25:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T81,25:51:39,25:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T81,25:54:03,25:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T81,25:55:00,25:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T81,25:55:20,25:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T81,25:55:51,25:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T81,25:56:15,25:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T81,25:58:00,25:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T82,26:00:00,26:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T82,26:02:01,26:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T82,26:02:58,26:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T82,26:04:19,26:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T82,26:06:00,26:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T82,26:06:39,26:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T82,26:09:03,26:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T82,26:10:00,26:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T82,26:10:20,26:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T82,26:10:51,26:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T82,26:11:15,26:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T82,26:13:00,26:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T83,26:15:00,26:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T83,26:17:01,26:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T83,26:17:58,26:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T83,26:19:19,26:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
